course_id,course_name,skill,difficulty,rating,duration_hours,num_students
8121,Python for Data Science,Python,Intermediate,3.69,32,336185
8122,Advanced Python,Python,Advanced,3.83,26,258619
8123,SQL for Data Science,SQL,Beginner,4.91,22,66143
8124,Numpy Fundamentals,Numpy,Advanced,4.89,31,77750
8125,Pandas for Data Analysis,Pandas,Beginner,3.94,3,470502
8126,Computer Vision Basics,Computer Vision,Beginner,4.12,18,242113
8127,Probability Course,Probability,Beginner,3.96,19,98090
8128,Neural Networks,Deep Learning,Advanced,4.14,11,112944
8129,Numpy Fundamentals,Numpy,Intermediate,3.81,10,462213
8130,Data Analysis Course,Data Analysis,Intermediate,4.69,32,411227
8131,TensorFlow Crash Course,TensorFlow,Advanced,4.1,3,443568
8132,TensorFlow Crash Course,TensorFlow,Intermediate,4.02,14,56346
8133,Probability Course,Probability,Advanced,4.18,5,144535
8134,Neural Networks,Deep Learning,Beginner,4.26,25,289272
8135,Machine Learning Intro,Machine Learning,Intermediate,3.76,34,251991
8136,Probability Course,Probability,Advanced,3.61,37,314297
8137,Neural Networks,Deep Learning,Advanced,3.91,14,291661
8138,Data Analysis Course,Data Analysis,Beginner,3.5,30,449555
8139,Data Analysis Course,Data Analysis,Beginner,4.58,19,431561
8140,SQL for Data Science,SQL,Intermediate,4.74,27,318703
8141,TensorFlow Crash Course,TensorFlow,Beginner,4.74,12,287834
8142,Data Analysis Course,Data Analysis,Advanced,3.83,12,226373
8143,Statistics for Data Science,Statistics,Advanced,3.76,27,258880
8144,Linear Algebra Course,Linear Algebra,Advanced,4.95,19,310393
8145,PyTorch for Deep Learning,PyTorch,Advanced,4.91,37,221553
8146,Neural Networks,Deep Learning,Beginner,4.65,10,337386
8147,Statistics for Data Science,Statistics,Advanced,3.52,21,128965
8148,Computer Vision Basics,Computer Vision,Intermediate,3.81,40,313591
8149,Pandas for Data Analysis,Pandas,Advanced,4.98,22,210538
8150,SQL for Data Science,SQL,Beginner,4.85,32,473291
8151,Data Visualization with Python,Data Visualization,Advanced,4.85,13,208828
8152,ML Algorithms,Machine Learning,Beginner,3.58,15,171052
8153,PyTorch for Deep Learning,PyTorch,Advanced,4.88,35,481709
8154,Natural Language Processing,NLP,Advanced,3.71,20,417488
8155,Data Analysis Course,Data Analysis,Intermediate,4.49,4,479444
8156,Numpy Fundamentals,Numpy,Beginner,4.38,6,212374
8157,Machine Learning Intro,Machine Learning,Advanced,4.56,14,99564
8158,Probability Course,Probability,Intermediate,4.74,28,271054
8159,Statistics for Data Science,Statistics,Beginner,4.51,6,147583
8160,SQL for Data Science,SQL,Intermediate,4.37,24,143523
8161,SQL for Data Science,SQL,Advanced,4.04,14,74981
8162,Natural Language Processing,NLP,Beginner,4.64,32,389300
8163,Python for Data Science,Python,Advanced,4.2,22,494090
8164,Data Analysis Course,Data Analysis,Beginner,4.19,6,124069
8165,Computer Vision Basics,Computer Vision,Intermediate,4.21,14,29046
8166,Linear Algebra Course,Linear Algebra,Intermediate,3.52,40,475975
8167,Data Analysis Course,Data Analysis,Intermediate,4.54,10,157703
8168,SQL for Data Science,SQL,Intermediate,4.44,4,125561
8169,Data Analysis Course,Data Analysis,Advanced,4.68,7,228963
8170,Data Analysis Course,Data Analysis,Advanced,3.68,17,475324
8171,Python for Data Science,Python,Beginner,4.44,4,196734
8172,PyTorch for Deep Learning,PyTorch,Intermediate,4.92,13,136120
8173,Natural Language Processing,NLP,Intermediate,4.29,18,75835
8174,SQL for Data Science,SQL,Beginner,4.03,19,24092
8175,Pandas for Data Analysis,Pandas,Advanced,4.81,39,416589
8176,Python Basics,Python,Beginner,4.57,20,372157
8177,Data Visualization with Python,Data Visualization,Intermediate,3.89,39,19396
8178,TensorFlow Crash Course,TensorFlow,Beginner,3.7,14,361547
8179,Data Visualization with Python,Data Visualization,Intermediate,4.08,18,312545
8180,Linear Algebra Course,Linear Algebra,Intermediate,4.93,39,150257
8181,Data Visualization with Python,Data Visualization,Beginner,4.56,36,55044
8182,Natural Language Processing,NLP,Advanced,4.72,23,209872
8183,TensorFlow Crash Course,TensorFlow,Intermediate,4.91,22,407177
8184,Computer Vision Basics,Computer Vision,Advanced,4.82,11,42372
8185,PyTorch for Deep Learning,PyTorch,Intermediate,3.96,5,441341
8186,Natural Language Processing,NLP,Beginner,3.89,31,3019
8187,TensorFlow Crash Course,TensorFlow,Advanced,3.65,32,370072
8188,Probability Course,Probability,Advanced,4.08,4,260306
8189,Machine Learning Intro,Machine Learning,Beginner,4.81,18,419399
8190,PyTorch for Deep Learning,PyTorch,Advanced,4.37,23,32506
8191,Machine Learning Intro,Machine Learning,Advanced,4.48,38,498472
8192,Probability Course,Probability,Intermediate,4.84,37,488918
8193,Computer Vision Basics,Computer Vision,Intermediate,4.35,2,389485
8194,TensorFlow Crash Course,TensorFlow,Intermediate,4.68,38,72175
8195,Data Analysis Course,Data Analysis,Beginner,4.12,17,181888
8196,Linear Algebra Course,Linear Algebra,Beginner,3.55,8,444331
8197,Data Visualization with Python,Data Visualization,Beginner,4.89,11,433760
8198,Linear Algebra Course,Linear Algebra,Intermediate,4.16,12,68858
8199,TensorFlow Crash Course,TensorFlow,Advanced,3.57,23,410510
8200,Statistics for Data Science,Statistics,Beginner,3.7,25,372362
8201,Probability Course,Probability,Advanced,3.73,19,425031
8202,Neural Networks,Deep Learning,Beginner,4.24,35,384297
8203,TensorFlow Crash Course,TensorFlow,Beginner,4.13,12,137067
8204,Python Basics,Python,Advanced,4.68,24,235735
8205,SQL for Data Science,SQL,Beginner,4.92,27,445728
8206,PyTorch for Deep Learning,PyTorch,Advanced,3.94,2,487755
8207,Statistics for Data Science,Statistics,Intermediate,4.37,6,175650
8208,Numpy Fundamentals,Numpy,Advanced,4.69,20,286230
8209,PyTorch for Deep Learning,PyTorch,Intermediate,4.98,16,472584
8210,ML Algorithms,Machine Learning,Intermediate,4.91,32,483694
8211,Linear Algebra Course,Linear Algebra,Advanced,4.66,2,40627
8212,Linear Algebra Course,Linear Algebra,Beginner,4.17,2,362059
8213,Numpy Fundamentals,Numpy,Beginner,3.54,9,214344
8214,Linear Algebra Course,Linear Algebra,Beginner,4.99,4,277413
8215,Natural Language Processing,NLP,Beginner,3.74,12,343259
8216,Linear Algebra Course,Linear Algebra,Intermediate,4.62,23,238403
8217,Data Visualization with Python,Data Visualization,Intermediate,3.77,27,65442
8218,PyTorch for Deep Learning,PyTorch,Intermediate,4.69,37,446881
8219,Python for Data Science,Python,Beginner,3.58,9,479322
8220,Linear Algebra Course,Linear Algebra,Beginner,3.86,25,261565
8221,Machine Learning Intro,Machine Learning,Advanced,4.69,12,338396
8222,Probability Course,Probability,Beginner,4.49,34,382801
8223,Numpy Fundamentals,Numpy,Beginner,4.18,9,432015
8224,Data Analysis Course,Data Analysis,Beginner,3.99,3,389508
8225,Pandas for Data Analysis,Pandas,Advanced,5.0,22,479803
8226,TensorFlow Crash Course,TensorFlow,Intermediate,3.67,21,475242
8227,Pandas for Data Analysis,Pandas,Intermediate,4.88,35,221619
8228,PyTorch for Deep Learning,PyTorch,Advanced,3.52,4,350739
8229,Pandas for Data Analysis,Pandas,Beginner,4.91,6,393571
8230,TensorFlow Crash Course,TensorFlow,Intermediate,4.24,30,133282
8231,TensorFlow Crash Course,TensorFlow,Beginner,4.09,38,208629
8232,Linear Algebra Course,Linear Algebra,Beginner,4.25,37,294222
8233,Deep Learning Fundamentals,Deep Learning,Advanced,4.02,4,103445
8234,Statistics for Data Science,Statistics,Advanced,3.62,24,54900
8235,Computer Vision Basics,Computer Vision,Beginner,4.27,37,419340
8236,Deep Learning Fundamentals,Deep Learning,Advanced,3.98,18,70956
8237,TensorFlow Crash Course,TensorFlow,Intermediate,4.9,5,347426
8238,Neural Networks,Deep Learning,Advanced,4.99,10,15231
8239,Data Visualization with Python,Data Visualization,Beginner,3.54,9,44817
8240,ML Algorithms,Machine Learning,Beginner,4.24,11,210050
8241,TensorFlow Crash Course,TensorFlow,Intermediate,3.57,3,328004
8242,Machine Learning Intro,Machine Learning,Beginner,3.94,39,228957
8243,Numpy Fundamentals,Numpy,Advanced,4.55,21,417109
8244,Data Visualization with Python,Data Visualization,Advanced,4.63,17,359211
8245,Linear Algebra Course,Linear Algebra,Advanced,4.98,39,439630
8246,Data Visualization with Python,Data Visualization,Advanced,3.92,33,420100
8247,Python for Data Science,Python,Advanced,4.54,28,300792
8248,Statistics for Data Science,Statistics,Advanced,3.96,14,106329
8249,Natural Language Processing,NLP,Beginner,4.19,31,6336
8250,Computer Vision Basics,Computer Vision,Beginner,4.19,19,308279
8251,SQL for Data Science,SQL,Intermediate,4.45,4,457775
8252,Probability Course,Probability,Advanced,3.51,38,82419
8253,Python for Data Science,Python,Beginner,4.12,7,443736
8254,Computer Vision Basics,Computer Vision,Intermediate,3.5,30,7153
8255,Numpy Fundamentals,Numpy,Beginner,3.75,36,482618
8256,Natural Language Processing,NLP,Advanced,4.99,11,319597
8257,Numpy Fundamentals,Numpy,Beginner,4.93,28,299564
8258,Data Visualization with Python,Data Visualization,Advanced,4.98,3,344205
8259,TensorFlow Crash Course,TensorFlow,Advanced,3.82,31,239247
8260,Machine Learning Intro,Machine Learning,Intermediate,4.68,11,157260
8261,Numpy Fundamentals,Numpy,Beginner,3.73,33,360146
8262,ML Algorithms,Machine Learning,Intermediate,4.41,4,300699
8263,Data Visualization with Python,Data Visualization,Intermediate,4.27,33,477590
8264,Numpy Fundamentals,Numpy,Beginner,3.91,24,355563
8265,Linear Algebra Course,Linear Algebra,Beginner,4.66,11,479668
8266,Numpy Fundamentals,Numpy,Intermediate,4.34,18,378378
8267,Linear Algebra Course,Linear Algebra,Advanced,4.42,20,113085
8268,ML Algorithms,Machine Learning,Advanced,4.73,26,173980
8269,Deep Learning Fundamentals,Deep Learning,Intermediate,4.98,7,290045
8270,Advanced Python,Python,Advanced,4.62,14,363309
8271,PyTorch for Deep Learning,PyTorch,Advanced,4.8,12,161093
8272,Natural Language Processing,NLP,Beginner,4.08,14,363326
8273,Statistics for Data Science,Statistics,Advanced,3.78,36,84870
8274,Computer Vision Basics,Computer Vision,Advanced,3.6,29,138176
8275,Deep Learning Fundamentals,Deep Learning,Intermediate,4.02,18,183371
8276,PyTorch for Deep Learning,PyTorch,Intermediate,3.95,35,447601
8277,Statistics for Data Science,Statistics,Intermediate,4.99,16,444415
8278,Computer Vision Basics,Computer Vision,Beginner,3.72,14,17642
8279,Numpy Fundamentals,Numpy,Advanced,4.89,39,294491
8280,TensorFlow Crash Course,TensorFlow,Beginner,4.21,40,349845
8281,Statistics for Data Science,Statistics,Intermediate,4.91,18,343887
8282,Computer Vision Basics,Computer Vision,Advanced,3.89,32,226919
8283,Data Analysis Course,Data Analysis,Beginner,3.8,6,270417
8284,Natural Language Processing,NLP,Advanced,3.99,15,429066
8285,Deep Learning Fundamentals,Deep Learning,Beginner,4.67,32,295598
8286,Linear Algebra Course,Linear Algebra,Beginner,3.85,39,49035
8287,Data Visualization with Python,Data Visualization,Advanced,4.47,13,499804
8288,Data Visualization with Python,Data Visualization,Advanced,4.88,23,396881
8289,Natural Language Processing,NLP,Intermediate,3.64,25,227642
8290,PyTorch for Deep Learning,PyTorch,Intermediate,3.92,33,350683
8291,Neural Networks,Deep Learning,Intermediate,4.95,27,167505
8292,Advanced Python,Python,Intermediate,4.19,30,314894
8293,Pandas for Data Analysis,Pandas,Intermediate,3.88,36,407087
8294,Data Analysis Course,Data Analysis,Beginner,4.42,39,82572
8295,Data Visualization with Python,Data Visualization,Beginner,4.03,22,322661
8296,PyTorch for Deep Learning,PyTorch,Beginner,4.65,37,316974
8297,Advanced Python,Python,Intermediate,4.03,7,121688
8298,Computer Vision Basics,Computer Vision,Intermediate,4.32,17,375275
8299,Linear Algebra Course,Linear Algebra,Advanced,4.27,8,331506
8300,Numpy Fundamentals,Numpy,Intermediate,4.18,39,158638
8301,TensorFlow Crash Course,TensorFlow,Intermediate,3.76,3,490682
8302,Machine Learning Intro,Machine Learning,Intermediate,3.61,19,18131
8303,Data Analysis Course,Data Analysis,Intermediate,3.75,3,201061
8304,Linear Algebra Course,Linear Algebra,Beginner,4.14,21,338484
8305,Data Analysis Course,Data Analysis,Intermediate,3.93,16,274099
8306,Computer Vision Basics,Computer Vision,Advanced,4.67,32,485226
8307,SQL for Data Science,SQL,Advanced,4.79,39,23137
8308,Deep Learning Fundamentals,Deep Learning,Beginner,4.67,19,309967
8309,Neural Networks,Deep Learning,Intermediate,4.68,23,131406
8310,Computer Vision Basics,Computer Vision,Advanced,4.75,24,19417
8311,Natural Language Processing,NLP,Beginner,4.4,9,261372
8312,Probability Course,Probability,Intermediate,4.6,22,470929
8313,Pandas for Data Analysis,Pandas,Beginner,4.28,4,39393
8314,ML Algorithms,Machine Learning,Advanced,3.9,4,257966
8315,Natural Language Processing,NLP,Beginner,3.8,40,41727
8316,Data Analysis Course,Data Analysis,Beginner,4.78,14,433935
8317,Statistics for Data Science,Statistics,Advanced,3.66,15,119714
8318,Numpy Fundamentals,Numpy,Beginner,4.44,2,161896
8319,Linear Algebra Course,Linear Algebra,Intermediate,4.53,34,213338
8320,Linear Algebra Course,Linear Algebra,Beginner,3.99,40,29098
8321,Computer Vision Basics,Computer Vision,Intermediate,3.76,17,304706
8322,Pandas for Data Analysis,Pandas,Intermediate,3.97,31,328187
8323,Data Analysis Course,Data Analysis,Beginner,4.93,15,201084
8324,Python Basics,Python,Intermediate,4.45,39,436844
8325,ML Algorithms,Machine Learning,Intermediate,3.82,6,274712
8326,Statistics for Data Science,Statistics,Beginner,4.85,30,156480
8327,SQL for Data Science,SQL,Intermediate,4.34,27,147054
8328,Advanced Python,Python,Advanced,3.67,11,108078
8329,Probability Course,Probability,Intermediate,4.44,37,497524
8330,PyTorch for Deep Learning,PyTorch,Advanced,4.59,27,76775
8331,Data Visualization with Python,Data Visualization,Advanced,4.39,30,280857
8332,Pandas for Data Analysis,Pandas,Beginner,3.89,20,466316
8333,TensorFlow Crash Course,TensorFlow,Intermediate,3.97,3,452994
8334,Natural Language Processing,NLP,Beginner,3.81,14,139807
8335,PyTorch for Deep Learning,PyTorch,Beginner,3.92,15,479052
8336,Computer Vision Basics,Computer Vision,Beginner,4.57,24,9094
8337,PyTorch for Deep Learning,PyTorch,Beginner,3.7,27,214467
8338,ML Algorithms,Machine Learning,Beginner,4.93,31,303407
8339,Probability Course,Probability,Intermediate,4.06,29,246917
8340,Python Basics,Python,Advanced,3.93,25,296163
8341,Computer Vision Basics,Computer Vision,Advanced,3.84,39,425491
8342,TensorFlow Crash Course,TensorFlow,Advanced,4.06,34,247242
8343,Machine Learning Intro,Machine Learning,Advanced,4.24,15,137195
8344,Probability Course,Probability,Beginner,3.54,34,14634
8345,Computer Vision Basics,Computer Vision,Advanced,4.89,10,384237
8346,PyTorch for Deep Learning,PyTorch,Beginner,3.83,18,347299
8347,Probability Course,Probability,Intermediate,4.16,21,272850
8348,Computer Vision Basics,Computer Vision,Beginner,3.54,9,54216
8349,Probability Course,Probability,Advanced,3.68,25,267673
8350,ML Algorithms,Machine Learning,Intermediate,4.59,34,282144
8351,SQL for Data Science,SQL,Intermediate,4.64,21,80890
8352,Probability Course,Probability,Beginner,4.9,8,44551
8353,SQL for Data Science,SQL,Beginner,4.86,29,254848
8354,Statistics for Data Science,Statistics,Beginner,3.9,6,441903
8355,Python Basics,Python,Advanced,4.77,27,369970
8356,Statistics for Data Science,Statistics,Beginner,3.92,21,434682
8357,Numpy Fundamentals,Numpy,Intermediate,4.11,9,112079
8358,Probability Course,Probability,Advanced,3.73,20,298465
8359,Probability Course,Probability,Advanced,3.56,30,224184
8360,Data Analysis Course,Data Analysis,Intermediate,4.01,12,380479
8361,Data Visualization with Python,Data Visualization,Intermediate,4.17,4,60513
8362,Machine Learning Intro,Machine Learning,Intermediate,3.99,12,117142
8363,Probability Course,Probability,Advanced,4.32,12,170625
8364,Numpy Fundamentals,Numpy,Beginner,4.69,39,317929
8365,Numpy Fundamentals,Numpy,Beginner,3.54,19,436859
8366,Machine Learning Intro,Machine Learning,Advanced,4.26,13,215893
8367,Neural Networks,Deep Learning,Advanced,4.35,35,151163
8368,Data Visualization with Python,Data Visualization,Intermediate,4.99,30,57643
8369,Data Visualization with Python,Data Visualization,Advanced,4.67,31,204803
8370,Numpy Fundamentals,Numpy,Beginner,4.97,23,497612
8371,Probability Course,Probability,Beginner,4.31,33,453681
8372,Advanced Python,Python,Advanced,3.8,37,364086
8373,Linear Algebra Course,Linear Algebra,Beginner,4.27,27,167114
8374,Data Analysis Course,Data Analysis,Beginner,4.72,5,352141
8375,Neural Networks,Deep Learning,Advanced,3.84,15,70161
8376,Computer Vision Basics,Computer Vision,Beginner,4.5,3,36945
8377,Advanced Python,Python,Intermediate,3.61,4,456216
8378,Natural Language Processing,NLP,Intermediate,4.44,10,194924
8379,Probability Course,Probability,Beginner,4.3,24,24243
8380,PyTorch for Deep Learning,PyTorch,Intermediate,4.33,22,380670
8381,Data Analysis Course,Data Analysis,Intermediate,3.74,32,133671
8382,Data Analysis Course,Data Analysis,Advanced,4.42,21,474814
8383,Numpy Fundamentals,Numpy,Intermediate,4.92,4,353398
8384,Linear Algebra Course,Linear Algebra,Beginner,3.79,13,383459
8385,Pandas for Data Analysis,Pandas,Intermediate,4.68,38,481602
8386,Pandas for Data Analysis,Pandas,Beginner,3.69,25,420776
8387,Machine Learning Intro,Machine Learning,Advanced,4.55,7,61051
8388,PyTorch for Deep Learning,PyTorch,Beginner,3.99,9,410098
8389,Data Visualization with Python,Data Visualization,Intermediate,4.88,6,368119
8390,Numpy Fundamentals,Numpy,Intermediate,4.07,22,164145
8391,Deep Learning Fundamentals,Deep Learning,Intermediate,3.92,22,329004
8392,Python Basics,Python,Intermediate,3.79,20,306761
8393,Statistics for Data Science,Statistics,Beginner,4.94,33,223345
8394,Natural Language Processing,NLP,Intermediate,4.08,29,286301
8395,ML Algorithms,Machine Learning,Intermediate,3.98,18,224518
8396,Linear Algebra Course,Linear Algebra,Advanced,3.86,29,339004
8397,Data Analysis Course,Data Analysis,Advanced,3.8,11,115121
8398,Numpy Fundamentals,Numpy,Intermediate,4.59,12,142651
