course_id,course_name,skill,difficulty,rating,duration_hours
2948,Python Basics,Machine Learning,Beginner,3.06,27
2949,Neural Networks,Data Visualization,Beginner,3.39,6
2950,TensorFlow Crash Course,PyTorch,Beginner,3.63,29
2951,SQL for Data Science,Linear Algebra,Intermediate,3.43,27
2952,Machine Learning Intro,NLP,Intermediate,3.07,11
2953,Statistics for Data Science,Machine Learning,Intermediate,3.83,36
2954,Machine Learning Intro,Python,Beginner,3.82,29
2955,PyTorch for Deep Learning,Linear Algebra,Advanced,3.7,7
2956,Python Basics,Computer Vision,Beginner,4.06,12
2957,TensorFlow Crash Course,Pandas,Intermediate,4.03,37
2958,Data Visualization with Python,PyTorch,Advanced,4.93,19
2959,Numpy Fundamentals,Pandas,Advanced,3.38,28
2960,Advanced Python,TensorFlow,Beginner,3.13,25
2961,Computer Vision Basics,NLP,Advanced,4.01,33
2962,SQL for Data Science,Linear Algebra,Advanced,4.93,24
2963,PyTorch for Deep Learning,TensorFlow,Beginner,3.69,21
2964,Pandas for Data Analysis,Statistics,Advanced,3.16,31
2965,Computer Vision Basics,Computer Vision,Beginner,4.96,37
2966,Advanced Python,Linear Algebra,Advanced,3.08,16
2967,PyTorch for Deep Learning,TensorFlow,Beginner,3.59,21
2968,Data Visualization with Python,Deep Learning,Intermediate,4.93,9
2969,SQL for Data Science,PyTorch,Beginner,4.64,21
2970,Deep Learning Fundamentals,Linear Algebra,Intermediate,4.76,17
2971,Statistics for Data Science,TensorFlow,Advanced,4.81,3
2972,Computer Vision Basics,Deep Learning,Advanced,3.3,25
2973,SQL for Data Science,Machine Learning,Advanced,4.92,29
2974,Statistics for Data Science,Machine Learning,Beginner,4.21,15
2975,SQL for Data Science,Linear Algebra,Beginner,4.89,27
2976,Advanced Python,Computer Vision,Beginner,3.83,22
2977,TensorFlow Crash Course,Computer Vision,Advanced,4.0,3
2978,TensorFlow Crash Course,TensorFlow,Beginner,3.01,24
2979,Natural Language Processing,PyTorch,Intermediate,3.78,26
2980,Advanced Python,Python,Intermediate,3.07,12
2981,Deep Learning Fundamentals,Pandas,Advanced,3.62,11
2982,Natural Language Processing,Python,Beginner,3.83,21
2983,Statistics for Data Science,TensorFlow,Advanced,4.57,10
2984,Machine Learning Intro,TensorFlow,Advanced,3.3,9
2985,Data Visualization with Python,Numpy,Intermediate,3.91,40
2986,Computer Vision Basics,SQL,Advanced,4.88,32
2987,Pandas for Data Analysis,Numpy,Beginner,4.08,28
2988,Natural Language Processing,Statistics,Beginner,4.43,18
2989,PyTorch for Deep Learning,TensorFlow,Advanced,3.88,14
2990,Python Basics,Python,Beginner,3.11,4
2991,Neural Networks,Pandas,Intermediate,4.46,32
2992,Advanced Python,Computer Vision,Intermediate,3.71,13
2993,Deep Learning Fundamentals,Machine Learning,Beginner,4.7,32
2994,TensorFlow Crash Course,Statistics,Intermediate,3.73,34
2995,Statistics for Data Science,Statistics,Beginner,4.82,37
2996,Neural Networks,Data Analysis,Intermediate,4.76,27
2997,Machine Learning Intro,Machine Learning,Advanced,4.57,20
2998,Python Basics,Pandas,Intermediate,4.38,15
2999,Natural Language Processing,SQL,Intermediate,4.61,33
3000,Python Basics,Computer Vision,Beginner,4.95,6
3001,Machine Learning Intro,SQL,Beginner,4.56,37
3002,Deep Learning Fundamentals,NLP,Intermediate,4.04,15
3003,Python Basics,Computer Vision,Intermediate,4.74,23
3004,Computer Vision Basics,Pandas,Advanced,3.85,27
3005,Statistics for Data Science,Linear Algebra,Intermediate,3.1,21
3006,TensorFlow Crash Course,Python,Intermediate,4.69,4
3007,Deep Learning Fundamentals,Data Analysis,Intermediate,4.15,27
3008,TensorFlow Crash Course,NLP,Beginner,4.22,14
3009,PyTorch for Deep Learning,SQL,Advanced,4.31,36
3010,Deep Learning Fundamentals,Linear Algebra,Beginner,4.05,4
3011,Deep Learning Fundamentals,Python,Intermediate,3.47,3
3012,Computer Vision Basics,Data Visualization,Advanced,3.91,18
3013,Statistics for Data Science,Computer Vision,Advanced,3.49,37
3014,Python Basics,Linear Algebra,Advanced,3.63,11
3015,Machine Learning Intro,Linear Algebra,Beginner,4.27,25
3016,Numpy Fundamentals,Deep Learning,Intermediate,4.96,12
3017,TensorFlow Crash Course,NLP,Advanced,3.44,20
3018,TensorFlow Crash Course,Data Analysis,Advanced,3.64,2
3019,PyTorch for Deep Learning,Numpy,Intermediate,4.48,26
3020,Statistics for Data Science,Numpy,Intermediate,3.61,4
3021,Deep Learning Fundamentals,TensorFlow,Intermediate,4.17,31
3022,Statistics for Data Science,Statistics,Beginner,3.04,12
3023,Numpy Fundamentals,Data Analysis,Beginner,4.58,32
3024,Python Basics,Linear Algebra,Beginner,3.76,24
3025,Advanced Python,Deep Learning,Beginner,4.67,19
3026,Statistics for Data Science,Pandas,Advanced,4.68,39
3027,Machine Learning Intro,Data Visualization,Advanced,3.87,23
3028,Statistics for Data Science,Machine Learning,Intermediate,3.14,27
3029,PyTorch for Deep Learning,Machine Learning,Advanced,3.47,10
3030,Numpy Fundamentals,Computer Vision,Intermediate,4.68,19
3031,Computer Vision Basics,Pandas,Beginner,4.25,16
3032,Pandas for Data Analysis,Data Analysis,Beginner,4.93,12
3033,PyTorch for Deep Learning,Deep Learning,Beginner,3.6,12
3034,Neural Networks,Deep Learning,Advanced,4.08,17
3035,Numpy Fundamentals,Computer Vision,Beginner,4.31,38
3036,TensorFlow Crash Course,Python,Beginner,4.06,5
3037,Neural Networks,Linear Algebra,Intermediate,4.77,16
3038,Machine Learning Intro,Computer Vision,Advanced,4.44,29
3039,Numpy Fundamentals,PyTorch,Intermediate,3.45,14
3040,Deep Learning Fundamentals,Computer Vision,Beginner,4.83,13
3041,Pandas for Data Analysis,Linear Algebra,Beginner,4.22,27
3042,Numpy Fundamentals,Data Analysis,Intermediate,4.29,38
3043,Python Basics,Data Analysis,Beginner,4.07,40
3044,PyTorch for Deep Learning,Machine Learning,Advanced,3.94,5
3045,Numpy Fundamentals,Statistics,Beginner,4.31,23
3046,Advanced Python,Data Visualization,Intermediate,3.6,9
3047,PyTorch for Deep Learning,Deep Learning,Intermediate,4.48,25
3048,Computer Vision Basics,Machine Learning,Intermediate,3.24,38
3049,Advanced Python,Linear Algebra,Advanced,3.27,36
3050,PyTorch for Deep Learning,Data Analysis,Advanced,3.02,29
3051,Deep Learning Fundamentals,Deep Learning,Intermediate,3.8,26
3052,Data Visualization with Python,Machine Learning,Beginner,3.29,11
3053,Pandas for Data Analysis,Machine Learning,Beginner,3.78,27
3054,TensorFlow Crash Course,TensorFlow,Beginner,4.66,2
3055,Pandas for Data Analysis,Data Analysis,Advanced,3.17,38
3056,Deep Learning Fundamentals,Data Visualization,Advanced,3.51,8
3057,Computer Vision Basics,NLP,Advanced,3.13,3
3058,TensorFlow Crash Course,Linear Algebra,Advanced,4.15,22
3059,Python Basics,PyTorch,Intermediate,4.36,39
3060,Numpy Fundamentals,Pandas,Advanced,3.7,26
3061,Machine Learning Intro,Pandas,Beginner,4.92,16
3062,Statistics for Data Science,NLP,Advanced,3.06,35
3063,PyTorch for Deep Learning,Numpy,Intermediate,4.3,40
3064,Computer Vision Basics,Machine Learning,Intermediate,4.62,25
3065,Pandas for Data Analysis,Linear Algebra,Advanced,3.61,31
3066,Deep Learning Fundamentals,Pandas,Advanced,3.4,32
3067,Python Basics,Deep Learning,Advanced,4.71,25
3068,Neural Networks,Computer Vision,Beginner,3.77,4
3069,Pandas for Data Analysis,Statistics,Beginner,4.62,3
3070,Data Visualization with Python,Linear Algebra,Advanced,4.51,22
3071,Neural Networks,Deep Learning,Beginner,4.3,23
3072,Advanced Python,Computer Vision,Intermediate,3.52,7
3073,PyTorch for Deep Learning,SQL,Beginner,4.71,15
3074,Machine Learning Intro,Computer Vision,Advanced,3.89,28
3075,Numpy Fundamentals,NLP,Beginner,3.71,24
3076,Natural Language Processing,SQL,Beginner,3.98,28
3077,Data Visualization with Python,Python,Advanced,4.4,11
3078,Numpy Fundamentals,Pandas,Beginner,4.08,10
3079,Statistics for Data Science,PyTorch,Advanced,4.71,14
3080,Statistics for Data Science,Deep Learning,Intermediate,3.03,22
3081,Neural Networks,Statistics,Intermediate,4.36,17
3082,Data Visualization with Python,Data Visualization,Advanced,3.15,8
3083,Computer Vision Basics,Python,Beginner,3.27,6
3084,Neural Networks,TensorFlow,Beginner,4.78,37
3085,PyTorch for Deep Learning,SQL,Beginner,3.16,23
3086,PyTorch for Deep Learning,Data Visualization,Beginner,4.02,35
3087,SQL for Data Science,PyTorch,Beginner,4.08,15
3088,Deep Learning Fundamentals,Numpy,Intermediate,4.01,32
3089,PyTorch for Deep Learning,Statistics,Advanced,3.98,14
3090,Python Basics,Data Visualization,Beginner,3.33,20
3091,Numpy Fundamentals,Statistics,Advanced,4.21,36
3092,Python Basics,Numpy,Beginner,3.38,21
3093,Python Basics,Computer Vision,Advanced,4.68,7
3094,Python Basics,Python,Advanced,4.58,39
3095,Computer Vision Basics,Data Visualization,Intermediate,3.62,35
3096,Natural Language Processing,Linear Algebra,Advanced,3.84,24
3097,Numpy Fundamentals,Statistics,Advanced,4.75,4
3098,Python Basics,Deep Learning,Beginner,4.55,36
3099,Advanced Python,Machine Learning,Advanced,3.57,15
3100,Advanced Python,Numpy,Intermediate,4.12,16
3101,Computer Vision Basics,Linear Algebra,Intermediate,3.18,15
3102,Numpy Fundamentals,Python,Beginner,4.05,4
3103,Natural Language Processing,Numpy,Beginner,4.2,5
3104,Statistics for Data Science,Python,Advanced,4.62,35
3105,Pandas for Data Analysis,Machine Learning,Beginner,3.56,14
3106,Machine Learning Intro,SQL,Intermediate,4.78,35
3107,Machine Learning Intro,Linear Algebra,Beginner,3.33,11
3108,TensorFlow Crash Course,PyTorch,Advanced,3.86,15
3109,Numpy Fundamentals,Python,Beginner,4.66,6
3110,Neural Networks,NLP,Advanced,3.26,21
3111,Advanced Python,Statistics,Beginner,4.54,31
3112,Deep Learning Fundamentals,SQL,Intermediate,3.74,13
3113,Statistics for Data Science,Pandas,Advanced,4.23,31
3114,Natural Language Processing,Data Analysis,Beginner,3.31,3
3115,Python Basics,Statistics,Beginner,3.93,17
3116,Machine Learning Intro,TensorFlow,Beginner,4.47,4
3117,Computer Vision Basics,Computer Vision,Intermediate,4.25,19
3118,Data Visualization with Python,Data Visualization,Advanced,4.45,36
3119,Natural Language Processing,SQL,Intermediate,4.36,36
3120,Machine Learning Intro,SQL,Advanced,4.1,8
3121,PyTorch for Deep Learning,SQL,Beginner,4.18,34
3122,Numpy Fundamentals,SQL,Advanced,3.82,28
3123,Python Basics,Statistics,Intermediate,4.14,12
3124,Deep Learning Fundamentals,Linear Algebra,Advanced,3.13,32
3125,Machine Learning Intro,Statistics,Intermediate,3.09,22
3126,Numpy Fundamentals,Python,Intermediate,4.47,21
3127,Computer Vision Basics,Pandas,Advanced,3.45,6
3128,Statistics for Data Science,NLP,Beginner,3.48,13
3129,Data Visualization with Python,Computer Vision,Advanced,3.88,14
3130,Machine Learning Intro,SQL,Intermediate,3.69,2
3131,SQL for Data Science,Python,Advanced,4.92,14
3132,Deep Learning Fundamentals,Numpy,Advanced,3.28,15
3133,TensorFlow Crash Course,PyTorch,Intermediate,3.04,3
3134,SQL for Data Science,Data Visualization,Advanced,3.53,35
3135,Statistics for Data Science,Data Visualization,Intermediate,3.03,32
3136,Computer Vision Basics,TensorFlow,Advanced,4.21,6
3137,Python Basics,NLP,Intermediate,3.83,9
3138,Statistics for Data Science,Linear Algebra,Beginner,3.84,15
3139,Natural Language Processing,Linear Algebra,Intermediate,3.59,31
3140,Data Visualization with Python,TensorFlow,Beginner,4.25,30
3141,Natural Language Processing,Data Visualization,Intermediate,3.07,5
3142,Statistics for Data Science,NLP,Advanced,4.62,36
3143,Pandas for Data Analysis,Data Analysis,Intermediate,4.73,17
3144,Machine Learning Intro,Computer Vision,Advanced,3.76,7
3145,Advanced Python,Statistics,Advanced,4.42,6
3146,Pandas for Data Analysis,Python,Advanced,4.31,8
3147,Natural Language Processing,Linear Algebra,Intermediate,4.43,26
3148,Neural Networks,SQL,Advanced,4.92,26
3149,Natural Language Processing,PyTorch,Advanced,3.25,18
3150,Data Visualization with Python,Computer Vision,Advanced,4.35,27
3151,Neural Networks,Statistics,Advanced,3.61,10
3152,Pandas for Data Analysis,Linear Algebra,Intermediate,3.6,20
3153,Neural Networks,Computer Vision,Advanced,4.05,31
3154,TensorFlow Crash Course,PyTorch,Intermediate,4.87,8
3155,Statistics for Data Science,Python,Advanced,4.96,17
3156,TensorFlow Crash Course,Computer Vision,Intermediate,3.93,39
3157,SQL for Data Science,Linear Algebra,Intermediate,3.69,2
3158,Machine Learning Intro,SQL,Advanced,3.21,9
3159,Machine Learning Intro,Numpy,Intermediate,4.23,19
3160,Neural Networks,Pandas,Intermediate,3.99,37
3161,Natural Language Processing,Machine Learning,Intermediate,3.59,38
3162,Machine Learning Intro,Deep Learning,Beginner,3.1,13
3163,PyTorch for Deep Learning,Machine Learning,Advanced,3.32,28
3164,TensorFlow Crash Course,Numpy,Beginner,4.58,26
3165,Statistics for Data Science,Deep Learning,Advanced,3.39,31
3166,Numpy Fundamentals,SQL,Advanced,4.31,36
3167,Neural Networks,TensorFlow,Advanced,3.62,40
3168,SQL for Data Science,TensorFlow,Advanced,3.83,12
3169,Machine Learning Intro,Statistics,Intermediate,3.24,9
3170,Natural Language Processing,SQL,Beginner,3.68,37
3171,PyTorch for Deep Learning,SQL,Intermediate,3.72,20
3172,SQL for Data Science,TensorFlow,Intermediate,4.28,28
3173,Advanced Python,Data Visualization,Beginner,3.69,23
3174,Statistics for Data Science,Computer Vision,Beginner,4.47,2
3175,Python Basics,Numpy,Advanced,3.28,2
3176,Machine Learning Intro,Python,Advanced,4.5,37
3177,Advanced Python,SQL,Intermediate,4.75,18
3178,Statistics for Data Science,Deep Learning,Advanced,3.44,21
3179,Deep Learning Fundamentals,SQL,Beginner,3.46,9
3180,Deep Learning Fundamentals,Numpy,Beginner,3.42,24
3181,Statistics for Data Science,Data Analysis,Advanced,3.45,32
3182,Deep Learning Fundamentals,Python,Advanced,4.31,16
3183,Natural Language Processing,Numpy,Advanced,4.85,9
3184,Advanced Python,Deep Learning,Advanced,3.44,6
3185,Statistics for Data Science,NLP,Intermediate,3.7,5
3186,Deep Learning Fundamentals,SQL,Advanced,4.89,4
3187,Computer Vision Basics,Linear Algebra,Intermediate,4.47,28
3188,Pandas for Data Analysis,Deep Learning,Beginner,4.06,29
3189,Advanced Python,Data Analysis,Intermediate,3.18,21
3190,Deep Learning Fundamentals,Machine Learning,Intermediate,4.02,31
3191,Computer Vision Basics,NLP,Beginner,3.64,37
3192,Statistics for Data Science,Statistics,Intermediate,4.03,16
3193,Deep Learning Fundamentals,Computer Vision,Advanced,4.28,19
3194,Neural Networks,Data Analysis,Advanced,4.49,21
3195,PyTorch for Deep Learning,Data Visualization,Beginner,3.59,24
3196,Statistics for Data Science,Statistics,Beginner,3.13,12
3197,Machine Learning Intro,Python,Advanced,3.52,2
3198,Numpy Fundamentals,NLP,Intermediate,4.19,2
3199,Computer Vision Basics,SQL,Advanced,3.83,8
3200,PyTorch for Deep Learning,NLP,Beginner,4.79,17
3201,TensorFlow Crash Course,Machine Learning,Beginner,3.15,25
3202,Advanced Python,Computer Vision,Intermediate,3.34,37
3203,Data Visualization with Python,Linear Algebra,Advanced,4.38,5
3204,Python Basics,Data Analysis,Beginner,4.59,35
3205,Data Visualization with Python,Computer Vision,Intermediate,3.61,33
3206,Statistics for Data Science,PyTorch,Beginner,4.53,9
3207,Machine Learning Intro,Numpy,Advanced,3.28,28
3208,Statistics for Data Science,PyTorch,Beginner,3.13,17
3209,Data Visualization with Python,Python,Intermediate,3.52,39
3210,Advanced Python,Machine Learning,Beginner,4.22,38
3211,Natural Language Processing,NLP,Intermediate,3.66,5
3212,Statistics for Data Science,NLP,Advanced,4.68,35
3213,Advanced Python,Deep Learning,Beginner,3.12,15
3214,Machine Learning Intro,Statistics,Beginner,4.46,2
3215,TensorFlow Crash Course,Deep Learning,Beginner,3.09,37
3216,Neural Networks,Python,Advanced,3.97,3
3217,Numpy Fundamentals,Python,Advanced,4.79,12
3218,Numpy Fundamentals,Python,Advanced,4.85,37
3219,Advanced Python,Data Analysis,Advanced,3.1,30
3220,Python Basics,Linear Algebra,Beginner,4.33,12
3221,Advanced Python,SQL,Advanced,3.7,30
3222,Advanced Python,Statistics,Beginner,4.01,33
3223,PyTorch for Deep Learning,Computer Vision,Beginner,3.99,34
3224,Python Basics,Numpy,Intermediate,3.52,3
3225,Neural Networks,Data Analysis,Advanced,4.82,7
3226,Data Visualization with Python,Machine Learning,Beginner,3.23,7
3227,Machine Learning Intro,PyTorch,Advanced,3.82,40
3228,TensorFlow Crash Course,Pandas,Advanced,4.08,40
3229,TensorFlow Crash Course,TensorFlow,Intermediate,3.05,36
3230,PyTorch for Deep Learning,Deep Learning,Intermediate,4.3,24
3231,Python Basics,Deep Learning,Advanced,4.99,18
3232,Data Visualization with Python,NLP,Intermediate,3.0,16
3233,Advanced Python,Deep Learning,Intermediate,4.4,19
3234,SQL for Data Science,NLP,Beginner,4.67,32
3235,Python Basics,Python,Advanced,3.97,14
3236,Numpy Fundamentals,Machine Learning,Intermediate,3.7,4
3237,Advanced Python,Deep Learning,Beginner,3.86,3
3238,Natural Language Processing,NLP,Intermediate,3.68,39
3239,Computer Vision Basics,Deep Learning,Advanced,3.56,33
3240,Statistics for Data Science,Deep Learning,Beginner,4.8,32
3241,PyTorch for Deep Learning,PyTorch,Advanced,4.73,36
3242,SQL for Data Science,Data Analysis,Intermediate,4.87,38
3243,Python Basics,Numpy,Intermediate,3.16,35
3244,Neural Networks,Statistics,Intermediate,4.58,28
3245,Pandas for Data Analysis,Python,Advanced,4.74,19
3246,Data Visualization with Python,Numpy,Beginner,3.05,29
3247,Neural Networks,Pandas,Advanced,3.45,19
3248,Numpy Fundamentals,Pandas,Beginner,4.95,15
3249,Data Visualization with Python,Data Visualization,Intermediate,3.55,8
3250,SQL for Data Science,Python,Advanced,4.61,34
3251,Data Visualization with Python,NLP,Intermediate,4.5,14
3252,Computer Vision Basics,Python,Beginner,3.91,25
3253,TensorFlow Crash Course,NLP,Advanced,4.8,7
3254,Statistics for Data Science,TensorFlow,Intermediate,4.57,13
3255,TensorFlow Crash Course,Deep Learning,Intermediate,4.41,34
3256,Statistics for Data Science,SQL,Advanced,3.01,6
3257,Pandas for Data Analysis,Machine Learning,Intermediate,4.8,16
3258,Neural Networks,TensorFlow,Beginner,3.96,32
3259,PyTorch for Deep Learning,Linear Algebra,Advanced,4.32,2
3260,Deep Learning Fundamentals,Machine Learning,Intermediate,3.19,2
3261,PyTorch for Deep Learning,Computer Vision,Intermediate,3.87,36
3262,Advanced Python,Deep Learning,Intermediate,3.25,16
3263,TensorFlow Crash Course,Python,Intermediate,3.95,22
3264,Machine Learning Intro,NLP,Beginner,3.89,32
3265,Natural Language Processing,Linear Algebra,Beginner,4.4,22
3266,Machine Learning Intro,Data Analysis,Beginner,3.08,7
3267,Advanced Python,Deep Learning,Advanced,4.84,6
3268,Data Visualization with Python,Linear Algebra,Advanced,3.54,6
3269,Natural Language Processing,Machine Learning,Intermediate,4.12,22
3270,SQL for Data Science,Data Analysis,Advanced,4.45,38
3271,Computer Vision Basics,Statistics,Beginner,3.02,24
3272,Natural Language Processing,TensorFlow,Intermediate,3.06,15
3273,Numpy Fundamentals,Python,Beginner,4.67,5
3274,PyTorch for Deep Learning,PyTorch,Advanced,4.33,22
3275,TensorFlow Crash Course,PyTorch,Intermediate,4.9,22
3276,TensorFlow Crash Course,Python,Intermediate,4.46,11
3277,TensorFlow Crash Course,Deep Learning,Intermediate,3.76,12
3278,Pandas for Data Analysis,PyTorch,Intermediate,4.61,36
