course_id,course_name,skill,difficulty,rating,duration_hours,num_students,text
10712,Probability Course,Probability,Intermediate,3.84,5,233511,Probability Course Probability Intermediate
10713,Advanced Python,Python,Beginner,4.67,34,423462,Advanced Python Python Beginner
10714,Statistics for Data Science,Statistics,Advanced,3.95,16,134650,Statistics for Data Science Statistics Advanced
10715,TensorFlow Crash Course,TensorFlow,Beginner,3.56,35,290932,TensorFlow Crash Course TensorFlow Beginner
10716,Numpy Fundamentals,Numpy,Intermediate,3.53,11,117280,Numpy Fundamentals Numpy Intermediate
10717,ML Algorithms,Machine Learning,Intermediate,4.83,11,466866,ML Algorithms Machine Learning Intermediate
10718,Data Visualization with Python,Data Visualization,Advanced,3.91,39,95593,Data Visualization with Python Data Visualization Advanced
10719,Pandas for Data Analysis,Pandas,Beginner,3.75,4,79016,Pandas for Data Analysis Pandas Beginner
10720,Linear Algebra Course,Linear Algebra,Advanced,3.95,9,390480,Linear Algebra Course Linear Algebra Advanced
10721,Data Visualization with Python,Data Visualization,Beginner,3.99,36,63169,Data Visualization with Python Data Visualization Beginner
10722,Numpy Fundamentals,Numpy,Intermediate,4.49,6,63119,Numpy Fundamentals Numpy Intermediate
10723,Pandas for Data Analysis,Pandas,Beginner,3.52,27,369288,Pandas for Data Analysis Pandas Beginner
10724,PyTorch for Deep Learning,PyTorch,Advanced,4.9,27,78577,PyTorch for Deep Learning PyTorch Advanced
10725,TensorFlow Crash Course,TensorFlow,Intermediate,3.85,28,10920,TensorFlow Crash Course TensorFlow Intermediate
10726,Statistics for Data Science,Statistics,Beginner,3.88,27,493134,Statistics for Data Science Statistics Beginner
10727,Deep Learning Fundamentals,Deep Learning,Beginner,4.54,6,373459,Deep Learning Fundamentals Deep Learning Beginner
10728,Computer Vision Basics,Computer Vision,Beginner,4.57,9,411387,Computer Vision Basics Computer Vision Beginner
10729,Probability Course,Probability,Beginner,4.71,26,313450,Probability Course Probability Beginner
10730,Computer Vision Basics,Computer Vision,Intermediate,4.93,34,382546,Computer Vision Basics Computer Vision Intermediate
10731,Natural Language Processing,NLP,Beginner,4.88,36,241112,Natural Language Processing NLP Beginner
10732,Python for Data Science,Python,Intermediate,4.25,18,208448,Python for Data Science Python Intermediate
10733,Linear Algebra Course,Linear Algebra,Intermediate,4.99,27,462274,Linear Algebra Course Linear Algebra Intermediate
10734,PyTorch for Deep Learning,PyTorch,Intermediate,4.41,4,470648,PyTorch for Deep Learning PyTorch Intermediate
10735,Pandas for Data Analysis,Pandas,Intermediate,4.03,7,212848,Pandas for Data Analysis Pandas Intermediate
10736,Pandas for Data Analysis,Pandas,Advanced,4.71,25,227371,Pandas for Data Analysis Pandas Advanced
10737,Linear Algebra Course,Linear Algebra,Advanced,4.71,14,155644,Linear Algebra Course Linear Algebra Advanced
10738,Pandas for Data Analysis,Pandas,Beginner,4.85,34,183942,Pandas for Data Analysis Pandas Beginner
10739,Probability Course,Probability,Advanced,3.71,39,436693,Probability Course Probability Advanced
10740,SQL for Data Science,SQL,Intermediate,3.56,32,382889,SQL for Data Science SQL Intermediate
10741,Deep Learning Fundamentals,Deep Learning,Intermediate,3.92,17,175334,Deep Learning Fundamentals Deep Learning Intermediate
10742,Natural Language Processing,NLP,Beginner,4.71,38,498376,Natural Language Processing NLP Beginner
10743,Data Analysis Course,Data Analysis,Intermediate,3.71,29,282523,Data Analysis Course Data Analysis Intermediate
10744,Linear Algebra Course,Linear Algebra,Advanced,3.69,3,224655,Linear Algebra Course Linear Algebra Advanced
10745,ML Algorithms,Machine Learning,Beginner,4.92,23,197830,ML Algorithms Machine Learning Beginner
10746,Numpy Fundamentals,Numpy,Beginner,3.68,39,133353,Numpy Fundamentals Numpy Beginner
10747,Advanced Python,Python,Beginner,3.51,5,184011,Advanced Python Python Beginner
10748,Computer Vision Basics,Computer Vision,Beginner,4.48,9,434355,Computer Vision Basics Computer Vision Beginner
10749,Advanced Python,Python,Beginner,4.82,33,224181,Advanced Python Python Beginner
10750,PyTorch for Deep Learning,PyTorch,Advanced,4.53,3,123140,PyTorch for Deep Learning PyTorch Advanced
10751,Linear Algebra Course,Linear Algebra,Beginner,4.91,29,68583,Linear Algebra Course Linear Algebra Beginner
10752,Pandas for Data Analysis,Pandas,Advanced,4.26,37,296190,Pandas for Data Analysis Pandas Advanced
10753,Numpy Fundamentals,Numpy,Beginner,3.78,15,64328,Numpy Fundamentals Numpy Beginner
10754,Data Visualization with Python,Data Visualization,Beginner,4.32,2,475330,Data Visualization with Python Data Visualization Beginner
10755,ML Algorithms,Machine Learning,Intermediate,3.79,4,276904,ML Algorithms Machine Learning Intermediate
10756,Data Analysis Course,Data Analysis,Intermediate,4.21,8,16149,Data Analysis Course Data Analysis Intermediate
10757,ML Algorithms,Machine Learning,Advanced,4.51,31,33713,ML Algorithms Machine Learning Advanced
10758,Natural Language Processing,NLP,Intermediate,3.69,27,388379,Natural Language Processing NLP Intermediate
10759,SQL for Data Science,SQL,Beginner,4.45,34,237125,SQL for Data Science SQL Beginner
10760,Probability Course,Probability,Intermediate,3.91,31,10460,Probability Course Probability Intermediate
10761,Statistics for Data Science,Statistics,Advanced,3.99,6,415305,Statistics for Data Science Statistics Advanced
10762,ML Algorithms,Machine Learning,Advanced,4.71,33,428896,ML Algorithms Machine Learning Advanced
10763,Statistics for Data Science,Statistics,Advanced,4.65,32,379145,Statistics for Data Science Statistics Advanced
10764,Statistics for Data Science,Statistics,Advanced,4.42,19,332261,Statistics for Data Science Statistics Advanced
10765,Statistics for Data Science,Statistics,Beginner,4.02,22,306175,Statistics for Data Science Statistics Beginner
10766,Python for Data Science,Python,Beginner,4.29,35,239850,Python for Data Science Python Beginner
10767,Probability Course,Probability,Intermediate,4.93,28,470395,Probability Course Probability Intermediate
10768,Linear Algebra Course,Linear Algebra,Advanced,3.86,33,115032,Linear Algebra Course Linear Algebra Advanced
10769,ML Algorithms,Machine Learning,Intermediate,4.0,36,404075,ML Algorithms Machine Learning Intermediate
10770,Pandas for Data Analysis,Pandas,Advanced,4.95,12,466833,Pandas for Data Analysis Pandas Advanced
10771,TensorFlow Crash Course,TensorFlow,Advanced,3.8,8,385305,TensorFlow Crash Course TensorFlow Advanced
10772,Data Visualization with Python,Data Visualization,Intermediate,3.81,7,452563,Data Visualization with Python Data Visualization Intermediate
10773,PyTorch for Deep Learning,PyTorch,Intermediate,3.92,2,408101,PyTorch for Deep Learning PyTorch Intermediate
10774,PyTorch for Deep Learning,PyTorch,Intermediate,4.43,13,436515,PyTorch for Deep Learning PyTorch Intermediate
10775,Computer Vision Basics,Computer Vision,Advanced,4.13,38,405201,Computer Vision Basics Computer Vision Advanced
10776,Machine Learning Intro,Machine Learning,Advanced,4.06,21,130580,Machine Learning Intro Machine Learning Advanced
10777,Linear Algebra Course,Linear Algebra,Beginner,4.43,27,265577,Linear Algebra Course Linear Algebra Beginner
10778,Natural Language Processing,NLP,Advanced,4.84,31,305786,Natural Language Processing NLP Advanced
10779,Probability Course,Probability,Intermediate,3.55,27,82957,Probability Course Probability Intermediate
10780,Statistics for Data Science,Statistics,Intermediate,3.85,5,47558,Statistics for Data Science Statistics Intermediate
10781,Data Analysis Course,Data Analysis,Advanced,4.85,21,316988,Data Analysis Course Data Analysis Advanced
10782,SQL for Data Science,SQL,Advanced,4.85,16,404335,SQL for Data Science SQL Advanced
10783,Data Visualization with Python,Data Visualization,Beginner,4.57,17,190768,Data Visualization with Python Data Visualization Beginner
10784,Deep Learning Fundamentals,Deep Learning,Advanced,4.05,33,470756,Deep Learning Fundamentals Deep Learning Advanced
10785,Data Visualization with Python,Data Visualization,Beginner,4.78,21,324634,Data Visualization with Python Data Visualization Beginner
10786,Probability Course,Probability,Intermediate,3.67,7,97153,Probability Course Probability Intermediate
10787,Pandas for Data Analysis,Pandas,Advanced,3.55,35,475034,Pandas for Data Analysis Pandas Advanced
10788,Pandas for Data Analysis,Pandas,Intermediate,3.62,10,265850,Pandas for Data Analysis Pandas Intermediate
10789,ML Algorithms,Machine Learning,Intermediate,4.55,10,12320,ML Algorithms Machine Learning Intermediate
10790,Numpy Fundamentals,Numpy,Advanced,4.42,26,72932,Numpy Fundamentals Numpy Advanced
10791,Natural Language Processing,NLP,Beginner,4.63,7,16318,Natural Language Processing NLP Beginner
10792,TensorFlow Crash Course,TensorFlow,Beginner,4.13,16,225454,TensorFlow Crash Course TensorFlow Beginner
10793,Data Analysis Course,Data Analysis,Intermediate,4.64,22,309797,Data Analysis Course Data Analysis Intermediate
10794,Linear Algebra Course,Linear Algebra,Beginner,4.87,38,384021,Linear Algebra Course Linear Algebra Beginner
10795,Data Visualization with Python,Data Visualization,Beginner,3.77,26,369288,Data Visualization with Python Data Visualization Beginner
10796,Probability Course,Probability,Intermediate,4.89,20,202827,Probability Course Probability Intermediate
10797,Natural Language Processing,NLP,Beginner,4.59,9,147657,Natural Language Processing NLP Beginner
10798,Probability Course,Probability,Beginner,4.62,2,441730,Probability Course Probability Beginner
10799,Computer Vision Basics,Computer Vision,Advanced,3.94,17,311909,Computer Vision Basics Computer Vision Advanced
10800,Probability Course,Probability,Intermediate,4.16,8,281876,Probability Course Probability Intermediate
10801,Linear Algebra Course,Linear Algebra,Intermediate,4.38,37,242517,Linear Algebra Course Linear Algebra Intermediate
10802,Pandas for Data Analysis,Pandas,Intermediate,4.02,23,147451,Pandas for Data Analysis Pandas Intermediate
10803,SQL for Data Science,SQL,Intermediate,4.99,21,473664,SQL for Data Science SQL Intermediate
10804,PyTorch for Deep Learning,PyTorch,Beginner,3.51,29,367389,PyTorch for Deep Learning PyTorch Beginner
10805,PyTorch for Deep Learning,PyTorch,Advanced,4.57,17,157232,PyTorch for Deep Learning PyTorch Advanced
10806,Statistics for Data Science,Statistics,Advanced,4.29,15,194944,Statistics for Data Science Statistics Advanced
10807,Numpy Fundamentals,Numpy,Advanced,4.65,20,462443,Numpy Fundamentals Numpy Advanced
10808,TensorFlow Crash Course,TensorFlow,Intermediate,4.61,38,126341,TensorFlow Crash Course TensorFlow Intermediate
10809,Computer Vision Basics,Computer Vision,Advanced,4.77,39,499233,Computer Vision Basics Computer Vision Advanced
10810,Advanced Python,Python,Beginner,4.33,6,103264,Advanced Python Python Beginner
10811,Data Visualization with Python,Data Visualization,Beginner,4.46,20,46512,Data Visualization with Python Data Visualization Beginner
10812,Natural Language Processing,NLP,Advanced,4.76,7,352496,Natural Language Processing NLP Advanced
10813,PyTorch for Deep Learning,PyTorch,Intermediate,4.43,36,66534,PyTorch for Deep Learning PyTorch Intermediate
10814,Pandas for Data Analysis,Pandas,Beginner,3.75,14,273651,Pandas for Data Analysis Pandas Beginner
10815,Linear Algebra Course,Linear Algebra,Intermediate,4.59,37,467583,Linear Algebra Course Linear Algebra Intermediate
10816,Natural Language Processing,NLP,Advanced,4.63,4,219898,Natural Language Processing NLP Advanced
10817,Data Analysis Course,Data Analysis,Intermediate,3.94,11,77338,Data Analysis Course Data Analysis Intermediate
10818,Statistics for Data Science,Statistics,Beginner,4.66,27,105320,Statistics for Data Science Statistics Beginner
10819,Data Visualization with Python,Data Visualization,Advanced,4.56,17,384137,Data Visualization with Python Data Visualization Advanced
10820,Advanced Python,Python,Intermediate,4.35,33,477323,Advanced Python Python Intermediate
10821,Numpy Fundamentals,Numpy,Intermediate,3.96,38,305439,Numpy Fundamentals Numpy Intermediate
10822,Data Visualization with Python,Data Visualization,Intermediate,3.95,25,254799,Data Visualization with Python Data Visualization Intermediate
10823,Linear Algebra Course,Linear Algebra,Advanced,4.04,6,352497,Linear Algebra Course Linear Algebra Advanced
10824,Advanced Python,Python,Advanced,4.95,12,31359,Advanced Python Python Advanced
10825,Computer Vision Basics,Computer Vision,Advanced,4.24,29,236789,Computer Vision Basics Computer Vision Advanced
10826,Statistics for Data Science,Statistics,Advanced,4.76,9,180753,Statistics for Data Science Statistics Advanced
10827,Numpy Fundamentals,Numpy,Beginner,4.27,27,164752,Numpy Fundamentals Numpy Beginner
10828,Data Visualization with Python,Data Visualization,Advanced,3.89,6,83240,Data Visualization with Python Data Visualization Advanced
10829,Computer Vision Basics,Computer Vision,Beginner,4.44,8,258717,Computer Vision Basics Computer Vision Beginner
10830,Statistics for Data Science,Statistics,Beginner,4.53,25,475651,Statistics for Data Science Statistics Beginner
10831,Data Visualization with Python,Data Visualization,Beginner,4.96,17,80622,Data Visualization with Python Data Visualization Beginner
10832,Data Analysis Course,Data Analysis,Beginner,3.92,28,43214,Data Analysis Course Data Analysis Beginner
10833,Advanced Python,Python,Advanced,4.1,38,341664,Advanced Python Python Advanced
10834,Neural Networks,Deep Learning,Advanced,4.24,23,342243,Neural Networks Deep Learning Advanced
10835,Statistics for Data Science,Statistics,Intermediate,3.74,31,347090,Statistics for Data Science Statistics Intermediate
10836,Linear Algebra Course,Linear Algebra,Advanced,4.97,26,309311,Linear Algebra Course Linear Algebra Advanced
10837,Pandas for Data Analysis,Pandas,Beginner,4.64,21,350501,Pandas for Data Analysis Pandas Beginner
10838,Statistics for Data Science,Statistics,Intermediate,3.54,6,142523,Statistics for Data Science Statistics Intermediate
10839,Linear Algebra Course,Linear Algebra,Advanced,4.92,32,389975,Linear Algebra Course Linear Algebra Advanced
10840,Numpy Fundamentals,Numpy,Intermediate,3.92,8,213130,Numpy Fundamentals Numpy Intermediate
10841,TensorFlow Crash Course,TensorFlow,Advanced,4.33,18,320882,TensorFlow Crash Course TensorFlow Advanced
10842,Statistics for Data Science,Statistics,Advanced,4.31,27,395089,Statistics for Data Science Statistics Advanced
10843,Pandas for Data Analysis,Pandas,Beginner,3.98,31,419771,Pandas for Data Analysis Pandas Beginner
10844,Probability Course,Probability,Advanced,3.78,4,21291,Probability Course Probability Advanced
10845,Natural Language Processing,NLP,Intermediate,4.77,4,345568,Natural Language Processing NLP Intermediate
10846,Numpy Fundamentals,Numpy,Advanced,3.99,24,253618,Numpy Fundamentals Numpy Advanced
10847,Computer Vision Basics,Computer Vision,Beginner,4.44,36,169886,Computer Vision Basics Computer Vision Beginner
10848,ML Algorithms,Machine Learning,Beginner,4.83,9,52501,ML Algorithms Machine Learning Beginner
10849,Data Analysis Course,Data Analysis,Intermediate,3.92,30,299171,Data Analysis Course Data Analysis Intermediate
10850,Data Analysis Course,Data Analysis,Beginner,4.17,6,247779,Data Analysis Course Data Analysis Beginner
10851,Natural Language Processing,NLP,Beginner,4.69,40,73777,Natural Language Processing NLP Beginner
10852,Data Visualization with Python,Data Visualization,Advanced,3.68,34,474009,Data Visualization with Python Data Visualization Advanced
