user_id,skills,goal,course,completion
6010,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
6011,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
6012,html,web_developer,css,0
6013,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
6014,"python_basics,python_oop",data_scientist,linear_algebra,0
6015,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
6016,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
6017,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
6018,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
6019,"html,css",web_developer,responsive_design,1
6020,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
6021,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,0
6022,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
6023,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
6024,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
6025,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
6026,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
6027,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
6028,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
6029,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,mlops,0
6030,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,javascript,0
6031,"html,css",web_developer,responsive_design,1
6032,"html,css,responsive_design",web_developer,state_management,0
6033,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
6034,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,0
6035,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
6036,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
6037,"python_basics,python_oop,numpy",data_scientist,pandas,0
6038,html,web_developer,css,1
6039,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,algorithms,0
6040,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
6041,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
6042,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,mlops,0
6043,"python_basics,python_oop",data_scientist,numpy,1
6044,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,0
6045,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
6046,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
6047,"python_basics,python_oop,numpy,pandas",data_scientist,mlops,0
6048,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
6049,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
6050,"html,css,responsive_design",web_developer,javascript,1
6051,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
6052,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
6053,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
6054,html,web_developer,css,1
6055,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
6056,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
6057,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,statistics,0
6058,html,web_developer,state_management,0
6059,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,nlp,0
6060,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
6061,"python_basics,python_oop",data_scientist,numpy,1
6062,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
6063,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
6064,"html,css,responsive_design",web_developer,css,0
6065,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
6066,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
6067,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,0
6068,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
6069,"python_basics,python_oop,numpy",data_scientist,probability,0
6070,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
6071,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
6072,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
6073,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
6074,"html,css,responsive_design,javascript,dom_manipulation",web_developer,javascript,0
6075,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
6076,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
6077,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
6078,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
6079,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
6080,"python_basics,python_oop,numpy,pandas",data_scientist,python_basics,0
6081,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
6082,"python_basics,python_oop,numpy",data_scientist,pandas,1
6083,"python_basics,data_structures",ai_engineer,algorithms,1
6084,"html,css",web_developer,responsive_design,1
6085,html,web_developer,css,1
6086,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,sql,0
6087,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
6088,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
6089,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,dom_manipulation,0
6090,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,authentication,0
6091,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
6092,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
6093,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,llm_engineering,0
6094,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
6095,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
6096,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,cnn,0
6097,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
6098,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
6099,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
6100,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
6101,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,state_management,0
6102,"python_basics,python_oop",data_scientist,numpy,1
6103,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
6104,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
6105,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
6106,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
